MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,pNN25,pNN50,SD1,SD2,KURT,SKEW,MEAN_REL_RR,MEDIAN_REL_RR,SDRR_REL_RR,RMSSD_REL_RR,SDSD_REL_RR,SDRR_RMSSD_REL_RR,KURT_REL_RR,SKEW_REL_RR,VLF,VLF_PCT,LF,LF_PCT,LF_NU,HF,HF_PCT,HF_NU,TP,LF_HF,HF_LF,sampen,higuci,datasetId,condition
919.151936,926.34823,97.45729636,18.11382929,18.11354438,5.380270223,66.05954834,14.46666667,1,12.81248446,137.228603,-0.395579999,-0.309284312,-0.000121174,-0.001052755,0.019734678,0.010072998,0.010072993,1.959166305,-0.395579999,-0.309284312,1970.1241,59.56595495,1317.682517,39.83963114,98.52991727,19.66004194,0.594413911,1.470082725,3307.46666,67.02338281,0.014920166,2.198247115,1.196981615,2,no stress
835.088832,839.255445,69.99027678,18.14491815,18.14491802,3.857293608,72.38463475,16.53333333,0.6,12.83467637,98.14554891,0.348254025,-0.421272793,-1.53E-05,-0.000506442,0.021929907,0.012331401,0.012331396,1.778379159,0.348254025,-0.421272793,1410.231343,54.05737571,1154.672262,44.26121473,96.34019696,43.86406905,1.68140956,3.659803038,2608.767674,26.3238748,0.037988328,2.168981433,1.260328739,2,interruption
878.580298,878.98727,99.55723139,21.29185355,21.29185254,4.675836753,69.20868965,25.73333333,1.266666667,15.06063771,139.9873631,-0.061233753,-0.044035984,7.14E-07,-0.001274309,0.024329141,0.012125791,0.012125791,2.006396149,-0.061233753,-0.044035984,1738.404663,45.06007208,2091.108978,54.20229436,98.65738164,28.45769117,0.737633557,1.342618356,3857.971332,73.48132937,0.013608899,2.186908393,1.203005987,2,interruption
729.6363105,732.076585,36.41469829,10.08467778,10.08466018,3.610893583,82.44332657,1.133333333,0,7.133311353,51.00172911,0.713431479,-0.380419417,-2.99E-05,3.18E-05,0.013797242,0.008928861,0.008928856,1.54524094,0.713431479,-0.380419417,367.1007728,49.16406057,337.1791191,45.15679579,88.82848688,42.40532609,5.679143643,11.17151312,746.685218,7.951338903,0.125764983,2.126196154,1.31860128,2,no stress
988.1410855,994.9281,92.4810838,20.38919899,20.38885196,4.535787986,61.30399347,23.53333333,1,14.4219068,129.990424,0.692523094,-0.634253948,-0.000121281,-0.001410172,0.020633401,0.009926142,0.009926138,2.078693022,0.692523094,-0.634253948,2227.085824,58.40348628,1578.497052,41.39478143,99.51502597,7.692607844,0.201732287,0.484974025,3813.275485,205.1966101,0.004873375,2.108100024,1.203392186,2,interruption
942.7002255,808.32882,320.6634717,16.00798575,16.00699324,20.03146909,69.23190748,10.66666667,0.733333333,11.32243076,453.3452622,0.625323472,1.435377035,0.000180506,-0.000703612,0.018949365,0.010167145,0.010167144,1.863784252,0.625323472,1.435377035,3546.384921,83.49385178,659.8244439,15.53449091,94.11336132,41.27095279,0.971657305,5.886638678,4247.480318,15.98762324,0.062548384,1.205735531,1.193183544,2,no stress
989.0857139,996.558185,210.3653222,17.88181068,17.88179879,11.76420699,64.64408327,12.46666667,1.933333333,12.64856089,297.2324873,1.722690367,0.039927485,-3.39E-05,0.00085862,0.024142504,0.011966651,0.01196665,2.017482144,1.722690367,0.039927485,4281.498207,81.21451807,972.0300906,18.43816149,98.15112307,18.31017263,0.347320441,1.848876928,5271.838471,53.08688837,0.018837043,1.972633642,1.121778642,2,time pressure
787.8219557,783.369365,51.0088391,12.09092203,12.09078667,4.218771651,76.47237002,2.8,0,8.552330402,71.62863238,-0.208038267,0.461521657,-6.67E-05,-0.001303176,0.015292371,0.006537674,0.006537672,2.339115071,-0.208038267,0.461521657,558.4981286,36.21910492,967.2619841,62.72780783,98.3488986,16.23859179,1.053087252,1.651101401,1541.998704,59.56563209,0.016788204,2.176378661,1.13948967,2,no stress
761.857954,766.601,57.84880278,9.535968958,9.535820158,6.0663791,79.22148657,0.8,0,6.745093338,81.53202857,-0.388931839,-0.169075672,-6.34E-05,-0.000297483,0.012564867,0.006320968,0.006320968,1.987807308,-0.388931839,-0.169075672,1039.05318,69.83926987,429.6358192,28.87768644,95.74597935,19.08883965,1.283043688,4.254020649,1487.777839,22.50717315,0.04443028,2.17604159,1.151059926,2,interruption
904.4351936,898.58153,113.6308976,14.27453934,14.27453827,7.960389816,67.40839197,7.933333333,0.333333333,10.09699128,160.3808359,-0.722009941,0.125012643,-2.08E-07,-0.000617354,0.016139066,0.007575657,0.00757563,2.130385091,-0.722009941,0.125012643,2077.96511,71.09318993,827.9526222,28.32665127,97.99300305,16.95731674,0.580158798,2.006996955,2922.875049,48.82568597,0.020481023,2.200935256,1.163461983,2,time pressure
791.4315016,790.646865,48.80636651,12.09271519,12.0926388,4.036013891,76.10427079,2.666666667,0.266666667,8.553640489,68.49056912,-0.001312731,-0.043181196,3.58E-05,-0.001804149,0.015318246,0.007053222,0.007053107,2.171808409,-0.001312731,-0.043181196,502.9196944,36.78109077,845.8478499,61.8611816,97.85233936,18.56464697,1.357727631,2.147660641,1367.332191,45.56229113,0.021947974,2.176849183,1.159520001,2,no stress
1075.408183,1081.11285,96.01968296,22.02274474,22.0221603,4.360023426,56.25090431,27.06666667,1.666666667,15.57721562,134.8959206,-0.334957543,-0.096776369,0.00013461,-0.000475734,0.020849373,0.008524086,0.008523979,2.445936416,-0.334957543,-0.096776369,2221.995753,51.92422044,2055.574017,48.03523059,99.91565614,1.735214053,0.040548969,0.084343862,4279.304984,1184.622735,0.000844151,2.195150679,1.141414179,2,no stress
760.0252917,770.937935,102.4807563,18.87945031,18.87925182,5.428164202,80.59474732,11.2,3.066666667,13.35410206,144.3131276,0.137345419,-0.554431748,0.000107785,0.000341893,0.026928955,0.013408695,0.013408694,2.008320415,0.137345419,-0.554431748,1935.845721,50.7391458,1793.175194,46.99970488,95.40984549,86.26941132,2.261149321,4.590154511,3815.290327,20.78575901,0.048109862,2.152142796,1.165365157,2,no stress
865.1936544,869.65216,59.61585289,11.90991763,11.90991414,5.005563827,69.69485833,3.933333333,0,8.424391524,83.88760015,0.726144618,-0.466956633,1.90E-05,-0.001202947,0.013976754,0.006250922,0.006250919,2.235950699,0.726144618,-0.466956633,970.9357448,58.26933771,686.2207844,41.18257139,98.68659908,9.13278011,0.548090902,1.31340092,1666.289309,75.13821378,0.013308807,2.13091228,1.144054138,2,time pressure
720.5715426,713.25755,67.10160251,22.37475462,22.37474455,2.998987191,83.98468308,28,2.4,15.82661354,93.56691949,-0.113245811,0.321588049,-4.82E-05,-0.002842078,0.031138275,0.017575962,0.017575773,1.77163988,-0.113245811,0.321588049,946.4216671,28.98857623,2164.282863,66.29125362,93.35294252,154.1045435,4.720170153,6.647057477,3264.809074,14.04425083,0.071203513,2.177602479,1.239374134,2,no stress
811.0858941,817.522975,78.50842119,14.10360285,14.10360257,5.566550763,74.74948092,6,0.866666667,9.976081151,110.5785793,1.129225611,-0.720917433,-9.57E-06,0.000454668,0.018310455,0.009713005,0.009713004,1.885148268,1.129225611,-0.720917433,1119.226788,56.13895221,825.9669458,41.42942197,94.45606992,48.47865253,2.43162582,5.543930077,1993.672387,17.03774554,0.058693211,2.070503178,1.174970658,2,interruption
886.3620064,893.01862,86.63488645,14.04608541,14.04607119,6.167902582,68.37215235,6.4,0.4,9.935386742,122.1167277,-0.388680615,-0.245548377,2.17E-05,-0.000312666,0.016104444,0.00753966,0.007539653,2.135964129,-0.388680615,-0.245548377,1926.458648,69.0701311,848.806773,30.43262577,98.39235296,13.86877796,0.497243122,1.60764704,2789.134199,61.20270839,0.016339146,2.208516916,1.166105988,2,time pressure
790.6597343,797.41584,62.55575253,13.12508347,13.12507867,4.766122263,76.38746098,4.333333333,0.4,9.283929353,87.97870768,0.147762603,-0.433916605,1.55E-05,-0.001221835,0.016861361,0.007738659,0.007738655,2.178847946,0.147762603,-0.433916605,992.9365525,49.08474286,1008.010449,49.8299046,97.86831571,21.95562495,1.085352535,2.131684286,2022.902626,45.91126198,0.021781148,2.141281934,1.150574641,2,no stress
976.3979373,993.8586,107.4490965,19.15603632,19.15597197,5.609150799,62.28046951,20.53333333,1.066666667,13.54983806,151.3506477,-0.083877902,-0.668021904,-4.48E-05,-0.000536109,0.019478125,0.0098053,0.009805299,1.986489513,-0.083877902,-0.668021904,2062.889866,59.96538737,1368.591027,39.78306958,99.37168605,8.65341901,0.251543057,0.628313952,3440.134311,158.1561028,0.006322867,2.095395574,1.215527255,2,interruption
591.3144293,548.345925,140.2863086,19.12157847,19.12156941,7.336544354,106.5836421,14,2.4,13.52550366,197.9332147,1.095745623,1.081533847,2.02E-05,0.000172881,0.035294393,0.024851364,0.024851362,1.420219505,1.095745623,1.081533847,3220.08468,67.02781776,1229.405533,25.59074627,77.61314094,354.611707,7.381435967,22.38685906,4804.10192,3.466906221,0.288441607,1.947288016,1.256646554,2,no stress
833.2517039,826.935365,70.30761764,10.99288327,10.99047495,6.395739488,72.50143309,3.733333333,0.133333333,7.774032868,99.12561026,2.27476515,0.798478327,-0.000244021,-0.001052076,0.013251718,0.006170695,0.006170689,2.147524465,2.27476515,0.798478327,999.832522,64.89892505,528.9352272,34.3330777,97.81204065,11.83176188,0.76799725,2.187959347,1540.599511,44.70468832,0.022369018,2.055989115,1.163210516,2,no stress
664.6097691,657.564925,49.87999302,9.367746384,9.367721616,5.324652374,90.77715861,2.066666667,0.2,6.626190051,70.22906103,3.964225879,0.774199999,-4.03E-05,-0.000167875,0.014386326,0.008274171,0.008274156,1.738702963,3.964225879,0.774199999,1002.073409,66.90614639,460.5525235,30.75003714,92.91766834,35.10404184,2.343816471,7.082331657,1497.729975,13.11964376,0.076221582,1.921900067,1.232212671,2,no stress
750.9449224,762.377,132.6747414,18.81804628,18.817754,7.050399358,82.65507795,15.26666667,1.666666667,13.31060203,187.1576926,1.122966135,0.14114202,0.000173399,-0.000461271,0.027383006,0.016593639,0.016593634,1.650211073,1.122966135,0.14114202,2432.817335,61.55884531,1386.687164,35.08806822,91.27735236,132.5146184,3.353086472,8.72264764,3952.019116,10.46440899,0.095562014,1.859285772,1.264153071,2,interruption
727.9005589,724.868945,40.55566796,10.24460215,10.24459031,3.95873528,82.68223754,1.066666667,0,7.24643677,56.89475865,0.896867037,0.369353923,-3.33E-05,5.50E-05,0.014030995,0.009473701,0.009473701,1.4810468,0.896867037,0.369353923,420.6601252,52.41326984,336.0978947,41.87701327,88.00145152,45.82523144,5.709716888,11.99854848,802.5832513,7.334341456,0.136344893,2.12680777,1.321126734,2,no stress
1003.830864,1020.61185,98.98878421,14.93639653,14.93617832,6.627353792,60.45282716,9.6,0.4,10.56499758,139.5920471,1.599567574,-1.152329815,6.79E-05,-6.59E-06,0.015500191,0.007054154,0.007054149,2.19731391,1.599567574,-1.152329815,2335.702684,72.96559799,857.6429046,26.79212035,99.10380239,7.755681477,0.242281666,0.896197614,3201.10127,110.5825332,0.009043019,2.004576272,1.169536257,2,time pressure
793.3845719,793.397635,81.07250918,12.43905779,12.43803656,6.517576377,76.40088487,5.2,0.133333333,8.797955094,114.3157884,0.281261248,0.472431077,-0.000168119,0.000497882,0.015839384,0.008039338,0.00803933,1.970234874,0.281261248,0.472431077,2486.276687,78.59027928,645.1799269,20.39389699,95.25531537,32.13652984,1.015823729,4.744684633,3163.593143,20.07621638,0.049810182,2.147759905,1.161611686,2,no stress
778.2204374,776.60321,91.50271465,26.0346281,26.03453185,3.514654187,78.18173105,37.73333333,3.733333333,18.41533758,128.0873488,-0.752261577,0.124303545,8.86E-05,-0.001255005,0.033620934,0.017926916,0.017926905,1.87544434,-0.752261577,0.124303545,1638.438198,33.71299551,3098.154372,63.74855307,96.17051422,123.3677309,2.538451412,3.829485782,4859.9603,25.11316655,0.039819749,2.226777749,1.216927027,2,interruption
751.355356,755.749505,70.24739002,9.821488509,9.821487011,7.15241788,80.59067314,1.466666667,0,6.947157717,99.1016075,-0.128235133,-0.279023279,-3.05E-06,-0.000657592,0.012873971,0.006723995,0.006723994,1.914631371,-0.128235133,-0.279023279,1060.900757,67.86398169,483.9304319,30.95619055,96.32864362,18.44395409,1.17982776,3.671356384,1563.275143,26.23788964,0.038112821,2.178914253,1.178538516,2,no stress
734.0355307,734.654205,63.48634157,9.61330521,9.613197227,6.604007694,82.35538142,1,0,6.799825447,89.52537911,-0.271099304,0.145975805,7.13E-05,-0.000435766,0.013115304,0.007220276,0.007220254,1.816454621,-0.271099304,0.145975805,1221.098583,72.93087284,424.3865782,25.34675252,93.63712532,28.83811956,1.722374639,6.362874684,1674.32328,14.71616682,0.067952478,2.194847152,1.165954708,2,no stress
638.9433424,613.89218,100.3443514,8.337948321,8.337825689,12.03465739,95.60968583,2.133333333,0,5.897700625,141.7857356,6.467809606,2.650310557,5.37E-05,-0.000426934,0.013192782,0.008684073,0.008684062,1.519192868,6.467809606,2.650310557,1278.908504,81.65382031,251.3502791,16.04783333,87.47234356,35.99800595,2.298346363,12.52765644,1566.256789,6.982338951,0.143218484,1.246575347,1.220511078,2,no stress
927.9091593,927.429305,73.03870783,11.25656152,11.25656151,6.488545163,65.06075508,2.533333333,0,7.96224727,102.9849907,-0.087451233,0.255339516,-2.50E-07,0.00020325,0.012188676,0.004944259,0.004944258,2.465218113,-0.087451233,0.255339516,2392.594706,84.37851109,439.0306088,15.48308579,99.11402094,3.924489422,0.138403121,0.885979062,2835.549804,111.8694846,0.008938988,2.188462543,1.116167593,2,no stress
962.9814396,998.521,166.4875871,17.51656179,17.51478399,9.504581386,64.38275067,16.33333333,0.6,12.38895563,235.1228341,-1.119151929,-0.283098731,-0.000251924,-0.000688149,0.017910448,0.008480131,0.0084801,2.112048531,-1.119151929,-0.283098731,2220.351867,63.71090022,1251.208438,35.90224465,98.93396329,13.48206507,0.386855127,1.066036714,3485.04237,92.80539969,0.010775235,2.111231731,1.16689063,2,time pressure
859.8321327,868.664935,74.01622717,14.44026827,14.4391033,5.125682279,70.42435585,7.466666667,0.333333333,10.21339516,104.1752865,5.67465041,-1.690152175,0.000232085,-0.001036045,0.017660502,0.01141012,0.011410087,1.547792822,5.67465041,-1.690152175,1050.170973,63.46893001,576.8445166,34.86261303,95.43277283,27.60665832,1.668456955,4.567227174,1654.622148,20.89512284,0.047858058,1.987665609,1.312318944,2,time pressure
730.6784764,724.409055,140.0893538,16.65179923,16.64530337,8.412865891,85.44531106,9.533333333,1.6,11.77393481,197.7660955,1.261321919,0.345182306,0.000572853,3.04E-05,0.025845372,0.016725872,0.016725872,1.545233163,1.261321919,0.345182306,3875.296037,77.06551556,1036.803955,20.61825228,89.90065737,116.4734351,2.316232164,10.09934263,5028.573427,8.901634558,0.112338919,1.894978628,1.171972575,2,interruption
729.2982664,727.270035,38.39775426,10.09051744,10.09044602,3.805330547,82.49838003,1.066666667,0,7.137403928,53.83151985,0.926388522,0.23350408,4.63E-05,9.04E-05,0.013818246,0.00955653,0.009556525,1.445947999,0.926388522,0.23350408,346.7562534,51.1933762,286.5127056,42.29931712,86.66716487,44.07697738,6.507306682,13.33283513,677.3459363,6.500280251,0.153839521,2.138492575,1.336637344,2,no stress
863.7537734,868.32719,62.12960844,14.09863962,14.09863951,4.40678038,69.82921518,7.333333333,0.533333333,9.972570564,87.29676012,0.177404114,0.005446395,-1.41E-05,0.000119885,0.016418714,0.008836347,0.008836347,1.858088448,0.177404114,0.005446395,1381.437836,64.97662141,718.9290925,33.81519042,96.55033803,25.6867288,1.208188171,3.449661969,2126.053657,27.98834753,0.035729155,2.152112187,1.217455445,2,no stress
803.2235466,805.67929,101.7841777,12.14312122,12.14221109,8.382044111,75.97888334,3.933333333,0,8.58870509,143.688106,0.434420348,-0.065386881,0.000244812,5.04E-05,0.014738748,0.007590271,0.007590269,1.941794677,0.434420348,-0.065386881,1551.903188,70.15415586,639.9873261,28.93078058,96.93403355,20.24242257,0.915063567,3.065966447,2212.132937,31.61614297,0.031629412,2.063783582,1.193222235,2,interruption
1116.980646,1200.58695,385.5897034,18.48278727,18.48238221,20.86209714,64.16363943,15,2.533333333,13.07337922,545.1494524,-0.67605365,-0.360391881,-0.000109351,0.000249148,0.025042836,0.015516781,0.015516772,1.613919498,-0.67605365,-0.360391881,9187.316841,93.52055171,601.6266539,6.124144575,94.51645114,34.90449662,0.355303712,5.483548855,9823.847992,17.23636529,0.058016872,2.044715958,1.073483443,2,time pressure
754.9361725,763.976295,87.34406922,14.06921465,14.06874087,6.208169498,80.70469672,6.866666667,0.6,9.951421977,123.1216555,0.870868464,-0.738101978,-0.000165193,-0.001368651,0.019186458,0.008915661,0.008915661,2.151994922,0.870868464,-0.738101978,2056.331696,64.97224257,1070.682572,33.82948767,96.57908513,37.92450429,1.198269762,3.420914868,3164.938772,28.23194638,0.035420866,2.069248614,1.138496038,2,no stress
778.3960585,776.3467,92.78185517,26.08135171,26.08132983,3.557402093,78.1908056,37.46666667,3.933333333,18.44843979,129.9099702,-0.751725224,0.152573104,6.79E-05,-0.001379987,0.033703806,0.01807236,0.01807236,1.864936545,-0.751725224,0.152573104,1600.058572,34.06838643,2968.842649,63.21248508,95.87583505,127.7068074,2.719128498,4.124164951,4696.608028,23.24733278,0.043015687,2.219318768,1.214446196,2,interruption
753.4700044,760.871205,150.223295,14.21584544,14.21572352,10.56731347,83.05526143,6.2,1.066666667,10.05538909,212.2097214,1.220312567,0.363710599,-7.35E-05,-0.000700992,0.020989066,0.011869284,0.011869282,1.768351469,1.220312567,0.363710599,2290.976813,73.00153862,813.6975024,25.92831552,96.03627094,33.58394079,1.07014586,3.963729061,3138.258256,24.22876777,0.04127325,1.906931507,1.16696395,2,interruption
764.4850539,771.24451,72.8788698,12.08114062,12.08109794,6.032449427,79.23326356,3.866666667,0.2,8.545477144,102.711412,-0.414278362,-0.265156159,-3.70E-05,-7.38E-05,0.016135725,0.007394059,0.00739405,2.182255459,-0.414278362,-0.265156159,1539.65178,66.30249375,761.5988216,32.79696213,97.32756451,20.91209958,0.900544117,2.672435492,2322.162701,36.41905102,0.027458156,2.182828368,1.132189428,2,interruption
790.0511876,794.88181,101.9173833,16.01348521,16.01275801,6.364472314,77.39501129,11.6,0.6,11.32650843,143.6872167,0.487823342,-0.565188687,-0.000191635,-0.000398122,0.02084608,0.008653767,0.008653758,2.408902481,0.487823342,-0.565188687,1527.954687,47.50420359,1666.831852,51.82190303,98.71629077,21.67552504,0.673893384,1.28370923,3216.462064,76.89926073,0.013004026,2.090361522,1.124289612,2,interruption
758.9976901,754.959725,82.87514135,23.12232505,23.12227877,3.584204494,79.99737021,30.73333333,1.866666667,16.35537645,116.0563646,-0.732805142,0.203127542,-4.59E-05,-0.001637247,0.030779957,0.016262584,0.016262581,1.892685522,-0.732805142,0.203127542,970.0259079,25.61300985,2697.066267,71.21457717,95.73525831,120.1468627,3.172412978,4.264741687,3787.239038,22.448079,0.044547242,2.224512817,1.203431276,2,interruption
835.4396925,837.470655,60.73006739,11.82507788,11.82497397,5.135701259,72.20858708,3.066666667,0.2,8.364309709,85.47701733,0.08356718,-0.15319676,-7.64E-05,0.001106069,0.014432915,0.007517379,0.007517364,1.919939848,0.08356718,-0.15319676,1561.929527,74.02072592,522.669309,24.76959492,95.34367604,25.52573728,1.209679163,4.656323958,2110.124573,20.47616895,0.048837261,2.166432056,1.204442769,2,time pressure
853.7002432,850.712955,89.94662181,22.05061748,22.05052541,4.079097644,71.08229849,28.46666667,1.266666667,15.59727948,126.2438689,0.094877457,0.093061641,-7.46E-05,-0.001955567,0.025937595,0.013628967,0.013628945,1.903122513,0.094877457,0.093061641,1239.643793,37.38670598,2039.76395,61.51771623,98.25024732,36.32644727,1.095577787,1.749752675,3315.73419,56.15093419,0.017809143,2.176018078,1.2349919,2,interruption
702.2897644,709.93391,68.94383718,16.79051636,16.79039699,4.106117744,86.44388031,10.33333333,1.466666667,11.87656573,96.77526831,3.414305754,-1.372373378,7.79E-05,8.11E-05,0.02513709,0.01495434,0.014954339,1.680922729,3.414305754,-1.372373378,817.2114156,39.13519146,1148.440595,54.9973259,90.3598109,122.5233253,5.867482637,9.640189098,2088.175336,9.373240502,0.10668669,1.94134509,1.245435121,2,no stress
876.495722,883.01972,82.73415518,13.09371662,13.09368047,6.318615072,69.09418798,6.466666667,0.266666667,9.261720063,116.6366212,0.391098591,-0.178615005,3.74E-05,0.000101223,0.015011235,0.006009411,0.00600941,2.497954484,0.391098591,-0.178615005,2317.978067,76.41324438,705.9861048,23.27316618,98.67048506,9.512663027,0.31358944,1.329514942,3033.476834,74.21540139,0.013474292,2.123812931,1.10777378,2,no stress
731.7006072,714.00155,78.92915756,9.374586377,9.37440465,8.419481606,82.92423885,1.466666667,0,6.630917247,111.425557,-0.451691481,0.543935728,7.97E-05,-0.000203163,0.012910366,0.006898611,0.00689861,1.871444131,-0.451691481,0.543935728,1159.074689,74.01676866,384.211226,24.53515179,94.42686889,22.67637974,1.448079549,5.57313111,1565.962295,16.94323479,0.059020607,2.097067167,1.160806616,2,no stress
894.7924191,909.48246,88.3321075,17.4135857,17.41357068,5.072597282,67.82086511,14.13333333,1,12.31736312,124.3117251,1.885734118,-1.071000157,2.70E-05,-0.000751897,0.020364586,0.008905541,0.008905529,2.286731993,1.885734118,-1.071000157,1749.837381,52.59062788,1562.877921,46.9716398,99.07669665,14.5645794,0.437732319,0.923303347,3327.279881,107.3067665,0.009319077,2.03996428,1.168815656,2,interruption
750.6346243,753.18987,46.1950901,14.47516424,14.47509561,3.191334436,80.24321508,8.133333333,0.133333333,10.23885406,64.5223881,-0.429573651,-0.278594632,5.70E-05,-0.000333111,0.019759514,0.013572328,0.013572321,1.455867754,-0.429573651,-0.278594632,439.6542222,40.85335412,536.9183168,49.89128507,84.35184164,99.60402389,9.255360814,15.64815836,1076.176563,5.390528372,0.185510572,2.210591706,1.340322488,2,interruption
988.446627,999.141035,122.5037669,18.63318541,18.63119419,6.574494066,61.69602226,19.4,1.066666667,13.1786403,172.7445202,0.453122113,-0.102022426,-0.00023416,-0.00142748,0.018913768,0.009448774,0.009448774,2.001716638,0.453122113,-0.102022426,2068.919924,62.35977976,1240.952689,37.4038335,99.37198364,7.842638951,0.236386741,0.628016359,3317.715253,158.2315209,0.006319853,2.068445956,1.214066378,2,interruption
890.1172275,898.340355,110.2864872,17.58308104,17.58257528,6.27230728,68.6203792,8.733333333,2.133333333,12.4369073,155.471997,1.133977183,-0.670185117,0.000135816,-4.71E-05,0.021566721,0.010315815,0.01031581,2.090646362,1.133977183,-0.670185117,3056.699696,68.87205818,1347.16955,30.35376349,97.51291513,34.35980769,0.774178333,2.487084874,4438.229054,39.20771509,0.025505184,2.109140394,1.150660443,2,time pressure
713.5337655,682.77182,225.6415763,14.37435677,14.37430342,15.69750772,92.18663255,6.533333333,1.333333333,10.16755943,318.9433534,0.470526341,0.947239287,5.55E-05,0.000233348,0.026056854,0.019860664,0.019860662,1.311983023,0.470526341,0.947239287,3133.546163,79.92358185,686.1178801,17.49998107,87.16684889,101.0137977,2.576437079,12.83315111,3920.677841,6.792318435,0.147225135,1.649241228,1.167328394,2,no stress
783.3665571,784.65585,47.9893139,9.895994446,9.895861846,4.849367506,76.88587639,1,0,6.999766218,67.5051981,-0.402690305,-0.182361254,8.22E-05,-7.20E-05,0.012769332,0.007204569,0.007204557,1.772393587,-0.402690305,-0.182361254,504.7026453,59.39184674,327.8581589,38.58133439,95.00883761,17.2235905,2.026818874,4.991162393,849.7843947,19.03541302,0.052533664,2.197710352,1.270624479,2,interruption
768.3762039,771.719355,54.15797084,12.59973367,12.59963332,4.298342509,78.48693599,3.866666667,0.466666667,8.91225939,76.0706464,0.112447662,-0.226379914,-7.91E-05,-0.000362972,0.016724346,0.010239166,0.010239149,1.633369898,0.112447662,-0.226379914,708.7205383,55.49658558,520.8396718,40.784515,91.64356383,47.49229834,3.71889942,8.356436173,1277.052509,10.96682389,0.091184103,2.164206671,1.260004438,2,no stress
804.0562951,806.09846,62.2623008,14.6273619,14.62728596,4.256563911,75.08108903,10.13333333,0.066666667,10.3465048,87.44219828,-0.243169403,-0.129373807,-4.86E-05,-0.000504535,0.018974235,0.012266644,0.012266641,1.546815417,-0.243169403,-0.129373807,598.5761073,49.32977969,549.5470946,45.2892068,89.38032343,65.29415176,5.381013512,10.61967657,1213.417354,8.416482637,0.118814479,2.18433667,1.333002459,2,interruption
652.5423967,664.75035,137.9487295,14.6989067,14.69883945,9.384965316,96.25275131,5.2,1.466666667,10.39711764,194.811714,2.521892264,0.713284427,-7.58E-05,-0.000167569,0.025718847,0.018620362,0.018620354,1.38122162,2.521892264,0.713284427,3815.144702,80.79469407,793.6418769,16.80724,87.51352391,113.2372447,2.398065933,12.48647609,4722.023823,7.008664678,0.142680531,1.781242584,1.175721484,2,no stress
859.472803,859.17539,61.48336631,14.27106284,14.27095168,4.308254194,70.16694252,7.133333333,0.466666667,10.09445433,86.36266935,0.130448977,0.229186127,6.87E-05,-0.000337058,0.016636858,0.009345046,0.009345046,1.780286377,0.130448977,0.229186127,1277.327414,63.05338062,716.2272119,35.35549812,95.69345915,32.23273328,1.591121256,4.30654085,2025.78736,22.22049262,0.045003503,2.169261638,1.23825233,2,no stress
729.8576815,740.04419,71.58244667,11.33719685,11.33716946,6.313945823,83.13884195,3.333333333,0,8.019264721,100.9147399,2.072505356,-1.125728494,-1.65E-05,-0.00019554,0.016044763,0.009549145,0.00954913,1.680230411,2.072505356,-1.125728494,989.9626778,60.99244109,587.7464707,36.21155907,92.8321589,45.38161516,2.79599984,7.1678411,1623.090764,12.95120213,0.07721291,2.044640358,1.217912879,2,no stress
992.0440795,968.971415,157.6077661,17.34905177,17.34823409,9.084517594,62.04873955,12.46666667,2.333333333,12.27114776,222.5529932,-0.105099728,0.294397725,-0.000167941,0.00012282,0.018702226,0.007326698,0.007326676,2.552613309,-0.105099728,0.294397725,4705.402726,80.62447344,1122.994388,19.24188777,99.31027015,7.799422477,0.133638791,0.689729852,5836.196536,143.9843002,0.006945202,2.126047036,1.090046127,2,time pressure
762.6472709,759.8608,81.10499793,23.32024018,23.32015405,3.477880044,79.57688676,31.2,1.866666667,16.4953421,113.507467,-0.647255815,0.099487919,5.43E-05,-0.000617032,0.030989584,0.01615261,0.016152588,1.918549636,-0.647255815,0.099487919,883.9346387,23.29057951,2797.015896,73.69789378,96.07411098,114.294828,3.011526714,3.925889017,3795.245363,24.47193758,0.040863131,2.224282493,1.204506503,2,interruption
1088.015501,1090.2102,87.52538166,17.50322667,17.50304649,5.000528378,55.52359944,14.73333333,0.933333333,12.38065319,123.158858,0.204340062,-0.424848573,-6.51E-05,-0.001309385,0.016508933,0.006535232,0.006535231,2.526143527,0.204340062,-0.424848573,2446.924033,68.3244106,1133.567797,31.65212755,99.92593084,0.840246546,0.023461844,0.074069163,3581.332076,1349.089505,0.000741241,2.170593689,1.132600123,2,interruption
776.4654562,776.737585,62.83078211,11.92880704,11.92880698,5.267147159,77.79202539,4.8,0.133333333,8.437755241,88.45461349,0.048337364,-0.063591696,2.03E-05,0.000494863,0.015520673,0.008153549,0.008153541,1.903548142,0.048337364,-0.063591696,1571.517374,70.36439292,625.5914372,28.01073816,94.51717348,36.28980002,1.624868925,5.482826522,2233.398612,17.23876783,0.058008786,2.173919868,1.177564113,2,no stress
870.2586935,857.55927,89.18270395,12.48159993,12.48153992,7.145133993,69.63659292,4.866666667,0,8.828726882,125.8140014,0.550054189,0.751321594,2.30E-05,-5.68E-05,0.013988445,0.005861871,0.005861862,2.386344937,0.550054189,0.751321594,2260.977744,77.51359359,647.471722,22.1974144,98.71481462,8.429547245,0.288992008,1.285185384,2916.879013,76.80978624,0.013019174,2.052734439,1.128136077,2,no stress
